movieId,title,genres
4276,Lost in America _1985_,Cmd
4278,Triumph of the Will _Triumph des Willens_ _1934_,Documentary
4280,World According to Garp_ The _1982_,CmdaDramaaRom
4282,Fellini Satyricon _1969_,DramaaFan
4284,Frankie and Johnny _1966_,Cmd
4285,Frankie and Johnny _1991_,CmdaRom
4289,City of Women_ The _Città delle donne_ La_ _1980_,CmdaDrama
4290,For the Boys _1991_,CmdaDramaaMusical
4291,Nine to Five _a_k_a_ 9 to 5_ _1980_,CmdaCri
4292,Norma Rae _1979_,Drama
4293,Summer Rental _1985_,Cmd
4294,5_000 Fingers of Dr_ T_ The _1953_,ChiaFanaMusical
4296,Love Story _1970_,DramaaRom
4297,Pelle the Conqueror _Pelle erobreren_ _1987_,Drama
4298,Rififi _Du rififi chez les hommes_ _1955_,CriaFilm-NoiraThi
4299,Knight's Tale_ A _2001_,ActionaCmdaRom
4300,Bread and Roses _2000_,Drama
4304,Startup_com _2001_,Documentary
4305,Angel Eyes _2001_,RomaThi
4306,Shrek _2001_,AdvaAniaChiaCmdaFanaRom
4307,Fast Food_ Fast Women _2000_,CmdaRom
4308,Moulin Rouge _2001_,DramaaMusicalaRom
4310,Pearl Harbor _2001_,ActionaDramaaRomaWar
4312,Himalaya _Himalaya - l'enfance d'un chef_ _1999_,AdvaDrama
4313,Man Who Cried_ The _2000_,Drama
4316,Ice Castles _1978_,Drama
4317,Love Potion #9 _1992_,CmdaRom
4321,City Slickers _1991_,CmdaWestern
4322,Eight Men Out _1988_,Drama
4323,Horse Soldiers_ The _1959_,AdvaWaraWestern
4325,Night_ The _Notte_ La_ _1960_,Drama
4326,Mississippi Burning _1988_,CriaDramaaThi
4327,Magnificent Seven_ The _1960_,AdvaWestern
4329,Rio Bravo _1959_,Western
4333,Throw Momma from the Train _1987_,CmdaCri
4334,Yi Yi _2000_,Drama
4337,Sand Pebbles_ The _1966_,DramaaRomaWar
4338,Twelve O'Clock High _1949_,DramaaWar
4339,Von Ryan's Express _1965_,ActionaAdvaDramaaWar
4340,Animal_ The _2001_,Cmd
4342,Big Eden _2000_,DramaaRom
4343,Evolution _2001_,CmdaSci-Fi
4344,Swordfish _2001_,ActionaCriaDrama
4345,Anniversary Party_ The _2001_,Drama
4347,Divided We Fall _Musíme si pomáhat_ _2000_,CmdaDrama
4349,Catch-22 _1970_,CmdaWar
4350,Forgotten Silver _1996_,CmdaDocumentary
4351,Point Break _1991_,ActionaCriaThi
4353,Uncommon Valor _1983_,ActionaWar
4354,Unlawful Entry _1992_,CriaThi
4355,Youngblood _1986_,ActionaDrama
4356,Gentlemen Prefer Blondes _1953_,CmdaMusicalaRom
4357,How to Marry a Millionaire _1953_,CmdaDramaaRom
4359,Seven Year Itch_ The _1955_,Cmd
4361,Tootsie _1982_,CmdaRom
4366,Atlantis_ The Lost Empire _2001_,AdvaAniaChiaFan
4367,Lara Croft_ Tomb Raider _2001_,ActionaAdv
4368,Dr_ Dolittle 2 _2001_,Cmd
4369,Fast and the Furious_ The _2001_,ActionaCriaThi
4370,A_I_ Artificial Intelligence _2001_,AdvaDramaaSci-Fi
4371,Baby Boy _2001_,CriaDrama
4372,Crazy/Beautiful _2001_,DramaaRom
4373,Pootie Tang _2001_,Cmd
4374,Let It Snow _1999_,CmdaRom
4378,Sexy Beast _2000_,CriaDrama
4380,Princess and the Warrior_ The _Krieger und die Kaiserin_ Der_ _2000_,DramaaRom
4381,Closet_ The _Placard_ Le_ _2001_,Cmd
4383,Crimson Rivers_ The _Rivières pourpres_ Les_ _2000_,CriaDramaaMysteryaThi
4384,Lumumba _2000_,Drama
4386,Cats & Dogs _2001_,ChiaCmd
4387,Kiss of the Dragon _2001_,Action
4388,Scary Movie 2 _2001_,Cmd
4389,Lost and Delirious _2001_,Drama
4390,Rape Me _Baise-moi_ _2000_,CriaDramaaThi
4392,Alice _1990_,CmdaDramaaFanaRom
4393,Another Woman _1988_,Drama
4394,Beach Blanket Bingo _1965_,CmdaMusical
4395,Big Deal on Madonna Street _I Soliti Ignoti_ _1958_,CmdaCri
4396,Cannonball Run_ The _1981_,ActionaCmd
4397,Cannonball Run II _1984_,ActionaCmd
4399,Diary of a Chambermaid _Journal d'une femme de chambre_ Le_ _1964_,CmdaDrama
4402,Dr_ Goldfoot and the Bikini Machine _1965_,Cmd
4403,Fall of the House of Usher_ The _House of Usher_ _1960_,Horror
4404,Faust _1926_,DramaaFanaHorror
4406,Man Who Shot Liberty Valance_ The _1962_,CriaDramaaWestern
4407,Salvador _1986_,DramaaThiaWar
4408,September _1987_,Drama
4409,Shadows and Fog _1991_,CmdaDramaaMysteryaThi
4410,Something Wild _1986_,CmdaCriaDrama
4412,Thing with Two Heads_ The _1972_,CmdaHorroraSci-Fi
4419,All That Heaven Allows _1955_,DramaaRom
4420,Barefoot Contessa_ The _1954_,Drama
4422,Cries and Whispers _Viskningar och rop_ _1972_,Drama
4424,Garden of the Finzi-Continis_ The _Giardino dei Finzi-Contini_ Il_ _1970_,Drama
4426,Kiss Me Deadly _1955_,Film-Noir
4427,Lion in Winter_ The _1968_,Drama
4428,Misfits_ The _1961_,CmdaDramaaRomaWestern
4429,Moby Dick _1956_,Drama
4432,Sweet Smell of Success _1957_,DramaaFilm-Noir
4433,Written on the Wind _1956_,Drama
4434,10th Victim_ The _La decima vittima_ _1965_,ActionaCmdaSci-FiaThi
4436,Obsession _1976_,MysteryaThi
4437,Suspiria _1977_,Horror
4438,Fist of Fury _Chinese Connection_ The_ _Jing wu men_ _1972_,ActionaDramaaRomaThi
4439,Christiane F_ _a_k_a_ We Chi from Bahnhof Zoo_ _Christiane F_ - Wir Kinder vom Bahnhof Zoo_ _1981_,Drama
4440,Big Boss_ The _Fists of Fury_ _Tang shan da xiong_ _1971_,ActionaThi
4441,Game of Death _1978_,Action
4442,Last Dragon_ The _1985_,ActionaCmdaDrama
4443,Outland _1981_,ActionaSci-FiaThi
4444,Way of the Dragon_ The _a_k_a_ Return of the Dragon_ _Meng long guo jiang_ _1972_,ActionaCri
4445,T-Rex_ Back to the Cretaceous _1998_,AdvaDocumentaryaIMAX
4446,Final Fan_ The Spirits Within _2001_,AdvaAniaFanaSci-Fi
4447,Legally Blonde _2001_,CmdaRom
4448,Score_ The _2001_,ActionaDrama
4449,Adanggaman _2000_,Drama
4450,Bully _2001_,CriaDramaaThi
4451,Jump Tomorrow _2001_,CmdaDramaaRom
4452,Made _2001_,Cmd
4453,Michael Jordan to the Max _2000_,DocumentaryaIMAX
4454,More _1998_,AniaDramaaSci-FiaIMAX
4458,Africa_ The Serengeti _1994_,DocumentaryaIMAX
4459,Alaska_ Spirit of the Wild _1997_,DocumentaryaIMAX
4462,18 Again! _1988_,CmdaFan
4463,1969 _1988_,DramaaWar
4464,Accidental Tourist_ The _1988_,CmdaDramaaRom
4465,Accused_ The _1988_,Drama
4466,Above the Law _1988_,ActionaCriaDrama
4467,Advs of Baron Munchausen_ The _1988_,AdvaCmdaFan
4470,Ariel _1988_,Drama
4471,Arthur 2_ On the Rocks _1988_,CmdaRom
4473,Bat*21 _1988_,DramaaWar
4474,Beaches _1988_,CmdaDramaaMusical
4475,Beast of War_ The _Beast_ The_ _1988_,DramaaWar
4476,Big Business _1988_,Cmd
4477,Big Top Pee-Wee _1988_,AdvaChiaCmd
4478,Biloxi Blues _1988_,CmdaDrama
4480,Blob_ The _1988_,HorroraSci-Fi
4482,Bright Lights_ Big City _1988_,Drama
4483,Caddyshack II _1988_,Cmd
4484,Camille Claudel _1988_,Drama
4487,Cocktail _1988_,DramaaRom
4488,Colors _1988_,ActionaCriaDrama
4489,Coming to America _1988_,CmdaRom
4490,Couch Trip_ The _1988_,Cmd
4492,Critters _1986_,CmdaSci-Fi
4495,Crossing Delancey _1988_,CmdaRom
4496,D_O_A_ _1988_,Film-NoiraMysteryaThi
4497,Dead Heat _1988_,ActionaCmdaHorroraSci-Fi
4498,Dead Pool_ The _1988_,ActionaCriaThi
4499,Dirty Rotten Scoundrels _1988_,Cmd
4500,Drowning by Numbers _1988_,CmdaDrama
4502,Ernest Saves Christmas _1988_,ChiaCmd
4504,Feds _1988_,Cmd
4505,For Keeps _1988_,DramaaRom
4506,Frantic _1988_,CriaMysteryaThi
4508,Gorillas in the Mist _1988_,Drama
4509,Great Outdoors_ The _1988_,Cmd
4511,High Spirits _1988_,Cmd
4516,Johnny Be Good _1988_,Cmd
4517,Lady in White _a_k_a_ The Mystery of the Lady in White_ _1988_,HorroraMysteryaThi
4518,The Lair of the White Worm _1988_,CmdaHorror
4519,Land Before Time_ The _1988_,AdvaAniaChiaFan
4520,License to Drive _1988_,Cmd
4521,Little Nikita _1988_,Drama
4522,Masquerade _1988_,MysteryaRomaThi
4523,Milagro Beanfield War _1988_,CmdaDramaaFan
4524,Moon Over Parador _1988_,Cmd
4526,My Stepmother Is an Alien _1988_,CmdaRomaSci-Fi
4527,Night in the Life of Jimmy Reardon_ A _1988_,CmdaRom
4529,Bagdad Cafe _Out of Rosenheim_ _1987_,CmdaDrama
4531,Red Heat _1988_,Action
4533,Return of the Living Dead_ The _1985_,CmdaHorroraSci-Fi
4534,Return to Snowy River _a_k_a_ The Man From Snowy River II_ _1988_,AdvaDramaaWestern
4535,Man from Snowy River_ The _1982_,DramaaRomaWestern
4537,Running on Empty _1988_,Drama
4541,Serpent and the Rainbow_ The _1988_,Horror
4544,Short Circuit 2 _1988_,CmdaSci-Fi
4545,Short Circuit _1986_,CmdaSci-Fi
4546,Vanishing_ The _Spoorloos_ _1988_,DramaaThi
4552,Tetsuo_ the Ironman _Tetsuo_ _1988_,ActionaHorroraSci-FiaThi
4553,They Live _1988_,ActionaSci-FiaThi
4557,Tucker_ The Man and His Dream _1988_,Drama
4558,Twins _1988_,Cmd
4562,Without a Clue _1988_,CmdaMystery
4563,Young Einstein _1988_,Cmd
4564,Always _1989_,DramaaFanaRom
4565,American Ninja _1985_,ActionaAdv
4568,Best of the Best _1989_,Action
4571,Bill & Ted's Excellent Adv _1989_,AdvaCmdaSci-Fi
4572,Black Rain _1989_,ActionaCriaDrama
4573,Blaze _1989_,CmdaDrama
4574,Blind Fury _1989_,ActionaThi
4577,Casualties of War _1989_,DramaaWar
4578,Chances Are _1989_,CmdaRom
4580,Cyborg _1989_,ActionaSci-Fi
4581,Dad _1989_,Drama
4583,Disorganized Cri _1989_,ActionaCmd
4584,Dream a Little Dream _1989_,CmdaDramaaRom
4585,Dream Team_ The _1989_,Cmd
4587,Earth Girls Are Easy _1988_,CmdaMusicalaSci-Fi
4589,Eddie and the Cruisers _1983_,DramaaMusicalaMystery
4591,Erik the Viking _1989_,AdvaCmdaFan
4593,Family Business _1989_,Cmd
4594,Farewell to the King _1989_,ActionaWar
4595,Fat Man and Little Boy _1989_,Drama
4597,Gleaming the Cube _1989_,ActionaDramaaMystery
4599,Great Balls of Fire! _1989_,Drama
4600,Gross Anatomy _a_k_a_ A Cut Above_ _1989_,CmdaDrama
4602,Harlem Nights _1989_,CmdaCriaRom
4603,Her Alibi _1989_,CmdaRom
4605,How to Get Ahead in Advertising _1989_,CmdaFan
4608,Innocent Man_ An _1989_,CriaDrama
4610,January Man_ The _1989_,CmdaCriaMysteryaThi
4611,Johnny Handsome _1989_,CriaDrama
4612,Jesus of Montreal _Jésus de Montréal_ _1989_,Drama
4613,K-9 _1989_,ActionaCmdaCri
4614,Kickboxer _1989_,Action
4615,Last Exit to Brooklyn _1989_,Drama
4616,Lean on Me _1989_,Drama
4617,Let It Ride _1989_,Cmd
4619,Little Monsters _1989_,Cmd
4621,Look Who's Talking _1989_,CmdaRom
4622,Loverboy _1989_,Cmd
4623,Major League _1989_,Cmd
4624,Meet the Feebles _1989_,AniaCmdaMusical
4625,Millennium _1989_,DramaaSci-FiaThi
4626,Miracle Mile _1989_,DramaaRomaSci-Fi
4628,New York Stories _1989_,CmdaDrama
4629,Next of Kin _1989_,ActionaCriaThi
4630,No Holds Barred _1989_,Action
4632,Package_ The _1989_,ActionaThi
4634,Penn & Teller Get Killed _1989_,AdvaCmd
4635,Pink Cadillac _1989_,ActionaCmdaDrama
4636,Punisher_ The _1989_,Action
4638,Jurassic Park III _2001_,ActionaAdvaSci-FiaThi
4639,America's Sweethearts _2001_,CmdaRom
4640,Brother _2000_,ActionaCriaThi
4641,Ghost World _2001_,CmdaDrama
4642,Hedwig and the Angry Inch _2000_,CmdaDramaaMusical
4643,Planet of the Apes _2001_,ActionaAdvaDramaaSci-Fi
4644,Bread and Tulips _Pane e tulipani_ _2000_,CmdaDramaaRom
4645,Cure _1997_,CriaHorroraThi
4646,Greenfingers _2000_,CmdaDrama
4649,Wet Hot American Summer _2001_,Cmd
4653,Return of the Musketeers_ The _1989_,AdvaCmd
4654,Road House _1989_,ActionaDrama
4658,Santa Sangre _1989_,DramaaHorroraMysteryaThi
4660,Scenes from the Class Struggle in Beverly Hills _1989_,Cmd
4661,Sea of Love _1989_,CriaDramaaThi
4662,See No Evil_ Hear No Evil _1989_,CmdaCri
4663,She's Out of Control _1989_,Cmd
4666,Skin Deep _1989_,Cmd
4670,Stepfather_ The _1987_,HorroraThi
4671,Sweetie _1989_,Drama
4672,Tall Guy_ The _1989_,CmdaRom
4673,Tango & Cash _1989_,ActionaCmdaCriaThi
4675,Three Fugitives _1989_,ActionaCmd
4676,Troop Beverly Hills _1989_,Cmd
4677,Turner & Hooch _1989_,CmdaCri
4678,UHF _1989_,Cmd
4679,Uncle Buck _1989_,Cmd
4681,War of the Roses_ The _1989_,CmdaDrama
4683,Wizard_ The _1989_,AdvaChiaCmdaDrama
4686,Weekend at Bernie's II _1993_,AdvaCmd
4687,Billy Liar _1963_,Cmd
4688,Black Robe _1991_,AdvaDrama
4689,Cat o' Nine Tails_ The _Gatto a nove code_ Il_ _1971_,MysteryaThi
4690,Cotton Club_ The _1984_,CriaMusical
4695,Who'll Stop the Rain _1978_,CriaDrama
4697,Basket Case _1982_,CmdaHorror
4699,Original Sin _2001_,DramaaRomaThi
4700,Princess Diaries_ The _2001_,ChiaCmdaRom
4701,Rush Hour 2 _2001_,ActionaCmd
4703,Chocolat _1988_,Drama
4704,Hatari! _1962_,AdvaCmd
4705,Cage aux Folles_ La _1978_,Cmd
4708,Marat/Sade _1966_,DramaaMusical
4709,Paint Your Wagon _1969_,CmdaMusicalaWestern
4710,Shootist_ The _1976_,DramaaWestern
4711,Theremin_ An Electronic Odyssey _1993_,Documentary
4713,Altered States _1980_,DramaaSci-Fi
4714,Any Which Way You Can _1980_,Cmd
4715,Awakening_ The _1980_,Horror
4717,Battle Creek Brawl _Big Brawl_ The_ _1980_,ActionaCmd
4718,American Pie 2 _2001_,Cmd
4719,Osmosis Jones _2001_,ActionaAniaCmdaCriaDramaaRomaThi
4720,Others_ The _2001_,DramaaHorroraMysteryaThi
4721,American Outlaws _2001_,ActionaCmdaWestern
4722,All Over the Guy _2001_,Cmd
4723,Deep End_ The _2001_,Drama
4725,Session 9 _2001_,HorroraThi
4727,Captain Corelli's Mandolin _2001_,DramaaRomaWar
4728,Rat Race _2001_,Cmd
4732,Bubble Boy _2001_,Cmd
4733,Curse of the Jade Scorpion_ The _2001_,Cmd
4734,Jay and Silent Bob Strike Back _2001_,AdvaCmd
4735,Ghosts of Mars _2001_,HorroraSci-FiaThi
4736,Summer Catch _2001_,CmdaDramaaRom
4738,Happy Accidents _2000_,RomaSci-Fi
4740,Maybe Baby _2000_,CmdaRom
4741,Together _Tillsammans_ _2000_,CmdaDramaaRom
4743,Tortilla Soup _2001_,CmdaRom
4744,Jeepers Creepers _2001_,Horror
4745,O _2001_,Drama
4748,3 Ninjas _1992_,ActionaChiaCmd
4749,3 Ninjas Kick Back _1994_,ActionaChiaCmd
4750,3 Ninjas Knuckle Up _1995_,ActionaChi
4754,Wicker Man_ The _1973_,DramaaHorroraMysteryaThi
4756,Musketeer_ The _2001_,ActionaAdvaDramaaRom
4757,Rock Star _2001_,CmdaDramaaMusical
4759,Two Can Play That Game _2001_,CmdaDrama
4765,L_I_E_ _2001_,Drama
4766,Our Lady of the Assassins _Virgen de los sicarios_ La_ _2000_,CriaDramaaRom
4769,Into the Arms of Strangers_ Stories of the Kindertransport _2000_,Documentary
4770,Glass House_ The _2001_,Thi
4771,Hardball _2001_,Drama
4772,Dinner Rush _2000_,Drama
4773,Haiku Tunnel _2001_,Cmd
4774,Big Trouble _2002_,CmdaCri
4775,Glitter _2001_,DramaaMusicalaRom
4776,Training Day _2001_,CriaDramaaThi
4777,American Astronaut_ The _2001_,CmdaMusicalaSci-Fi
4780,Liam _2000_,Drama
4782,Sidewalks of New York _2001_,CmdaRom
4783,Endurance_ Shackleton's Legendary Antarctic Expedition_ The _2000_,Documentary
4784,French Lieutenant's Woman_ The _1981_,Drama
4785,Great Silence_ The _Grande silenzio_ Il_ _1969_,DramaaWestern
4786,Legend of Hell House_ The _1973_,HorroraThi
4787,Little Man Tate _1991_,Drama
4788,Moscow Does Not Believe in Tears _Moskva slezam ne verit_ _1979_,DramaaRom
4789,Phantom of the Paradise _1974_,CmdaFanaHorroraMusicalaThi
4792,13 Ghosts _1960_,Horror
4794,Opera _1987_,CriaHorroraMystery
4795,Father Goose _1964_,AdvaCmdaRomaWar
4796,Grass Is Greener_ The _1960_,CmdaRom
4798,Indiscreet _1958_,CmdaRom
4799,It's a Mad_ Mad_ Mad_ Mad World _1963_,ActionaAdvaCmdaCri
4800,King Solomon's Mines _1937_,ActionaAdvaDramaaRomaThi
4801,Little Foxes_ The _1941_,Drama
4802,Operation Petticoat _1959_,ActionaCmdaRomaWar
4803,Play Misty for Me _1971_,DramaaThi
4804,Pocketful of Miracles _1961_,CmdaDrama
4808,Vanishing_ The _1993_,MysteryaThi
4809,Silkwood _1983_,Drama
4810,I Never Promised You a Rose Garden _1977_,Drama
4811,Quadrophenia _1979_,DramaaMusical
4812,SpaceCamp _1986_,AdvaSci-Fi
4813,When Worlds Collide _1951_,Sci-Fi
4814,Don't Say a Word _2001_,Thi
4815,Hearts in Atlantis _2001_,Drama
4816,Zoolander _2001_,Cmd
4818,Extreme Days _2001_,ActionaAdvaCmdaDrama
4821,Joy Ride _2001_,AdvaThi
4822,Max Keeble's Big Move _2001_,ChiaCmd
4823,Serendipity _2001_,CmdaRom
4825,Swamp_ The _Ciénaga_ La_ _2001_,CmdaDrama
4826,Big Red One_ The _1980_,ActionaAdvaDramaaWar
4827,Boogeyman_ The _1980_,Horror
4828,Party_ The _Boum_ La_ _1980_,CmdaRom
4830,Brubaker _1980_,CriaDrama
4831,Can't Stop the Music _1980_,CmdaMusical
4833,Changeling_ The _1980_,HorroraMysteryaThi
4835,Coal Miner's Daughter _1980_,Drama
4836,Competition_ The _1980_,DramaaRom
4840,Last Metro_ The _Dernier métro_ Le_ _1980_,DramaaRom
4844,Bandits _2001_,CmdaCriaRom
4845,Corky Romano _2001_,CmdaCri
4846,Iron Monkey _Siu nin Wong Fei-hung ji_ Tit Ma Lau_ _1993_,ActionaCmd
4847,Fat Girl _À ma soeur!_ _2001_,Drama
4848,Mulholland Drive _2001_,CriaDramaaFilm-NoiraMysteryaThi
4849,My First Mister _2001_,CmdaDrama
4850,Spriggan _Supurigan_ _1998_,ActionaAniaSci-Fi
4852,Bones _2001_,Horror
4855,Dirty Harry _1971_,ActionaCriaThi
4857,Fiddler on the Roof _1971_,DramaaMusical
4860,Making the Grade _1984_,Cmd
4862,Not Without My Daughter _1991_,Drama
4863,Female Trouble _1975_,CmdaCri
4864,Titanica _1992_,DocumentaryaIMAX
4865,From Hell _2001_,CriaHorroraMysteryaThi
4866,Last Castle_ The _2001_,Action
4867,Riding in Cars with Boys _2001_,CmdaDrama
4871,Focus _2001_,Drama
4873,Waking Life _2001_,AniaDramaaFan
4874,K-PAX _2001_,DramaaFanaMysteryaSci-Fi
4876,Thirteen Ghosts _a_k_a_ Thir13en Ghosts_ _2001_,HorroraThi
4877,Better Than Sex _2000_,CmdaRom
4878,Donnie Darko _2001_,DramaaMysteryaSci-FiaThi
4879,High Heels and Low Lifes _2001_,ActionaCmdaCriaDrama
4880,Life as a House _2001_,Drama
4881,Man Who Wasn't There_ The _2001_,CriaDrama
4883,Town is Quiet_ The _Ville est tranquille_ La_ _2000_,Drama
4885,Domestic Disturbance _2001_,Thi
4886,Monsters_ Inc_ _2001_,AdvaAniaChiaCmdaFan
4887,One_ The _2001_,ActionaSci-FiaThi
4888,Tape _2001_,Drama
4889,Heist _2001_,CriaDrama
4890,Shallow Hal _2001_,CmdaFanaRom
4893,When a Stranger Calls _1979_,HorroraThi
4896,Harry Potter and the Sorcerer's Stone _a_k_a_ Harry Potter and the Philosopher's Stone_ _2001_,AdvaChiaFan
4898,Novocaine _2001_,CmdaCriaMysteryaThi
4899,Black Knight _2001_,AdvaCmdaFan
4900,Out Cold _2001_,Cmd
4901,Spy Game _2001_,ActionaCriaDramaaThi
4902,Devil's Backbone_ The _Espinazo del diablo_ El_ _2001_,DramaaFanaHorroraThiaWar
4903,In the Bedroom _2001_,Drama
4909,Incredible Shrinking Woman_ The _1981_,CmdaSci-Fi
4911,Jabberwocky _1977_,AdvaCmdaFan
4912,Funny Girl _1968_,DramaaMusicalaRom
4914,Breathless _À bout de souffle_ _1960_,CriaDramaaRom
4915,Beastmaster_ The _1982_,ActionaAdvaFan
4916,Midway _1976_,DramaaWar
4917,MacArthur _1977_,Drama
4919,Subway _1985_,CriaDramaaRomaThi
4920,Now_ Voyager _1942_,DramaaRom
4921,Little Women _1933_,DramaaRom
4925,Cheap Detective_ The _1978_,Cmd
4926,Everybody's Famous! _Iedereen beroemd!_ _2000_,CmdaDramaaMusical
4927,Last Wave_ The _1977_,FanaMysteryaThi
4928,That Obscure Object of Desire _Cet obscur objet du désir_ _1977_,Drama
4929,Toy_ The _1982_,Cmd
4932,Dressed to Kill _1980_,MysteryaThi
4936,Fame _1980_,DramaaMusical
4939,Final Countdown_ The _1980_,ActionaSci-Fi
4941,Flash Gordon _1980_,ActionaAdvaSci-Fi
4942,Angry Red Planet_ The _1959_,Sci-Fi
4945,Enforcer_ The _1976_,Cri
4946,Eye for an Eye_ An _1981_,ActionaCriaThi
4947,Gauntlet_ The _1977_,Action
4951,Lord of the Flies _1990_,AdvaDramaaThi
4952,Morons From Outer Space _1985_,CmdaSci-Fi
4953,People That Time Forgot_ The _1977_,AdvaSci-Fi
4954,Ocean's Eleven _a_k_a_ Ocean's 11_ _1960_,CmdaCri
4956,Stunt Man_ The _1980_,ActionaAdvaCmdaDramaaRomaThi
4957,Sudden Impact _1983_,CriaThi
4958,Behind Enemy Lines _2001_,ActionaDramaaWar
4959,Affair of the Necklace_ The _2001_,Drama
4961,Pornstar_ The Legend of Ron Jeremy _2001_,Documentary
4962,Texas Rangers _2001_,AdvaWestern
4963,Ocean's Eleven _2001_,CriaThi
4964,Baran _2001_,AdvaDramaaRom
4965,Business of Strangers_ The _2001_,ActionaDramaaThi
4966,Incredible Shrinking Man_ The _1957_,Sci-FiaThi
4967,No Man's Land _2001_,DramaaWar
4969,And Then There Were None _1945_,CriaMystery
4970,Blue Angel_ The _Blaue Engel_ Der_ _1930_,Drama
4971,Moscow on the Hudson _1984_,CmdaDrama
4973,Amelie _Fabuleux destin d'Amélie Poulain_ Le_ _2001_,CmdaRom
4974,Not Another Teen Movie _2001_,Cmd
4975,Vanilla Sky _2001_,MysteryaRomaSci-FiaThi
4976,Iris _2001_,Drama
4977,Kandahar _Safar e Ghandehar_ _2001_,Drama
4978,Lantana _2001_,DramaaMysteryaThi
4979,Royal Tenenbaums_ The _2001_,CmdaDrama
4980,Bill & Ted's Bogus Journey _1991_,AdvaCmdaFanaSci-Fi
4981,Clockwise _1986_,Cmd
4985,Sheena _1984_,ActionaAdvaFan
4987,Spacehunter_ Advs in the Forbidden Zone _1983_,ActionaAdvaSci-Fi
4988,White Water Summer _1987_,Adv
4989,How High _2001_,Cmd
4990,Jimmy Neutron_ Boy Genius _2001_,AdvaAniaChiaCmd
4991,Joe Somebody _2001_,CmdaDramaaRom
4992,Kate & Leopold _2001_,CmdaRom
4993,Lord of the Rings_ The Fellowship of the Ring_ The _2001_,AdvaFan
4994,Majestic_ The _2001_,CmdaDramaaRom
4995,Beautiful Mind_ A _2001_,DramaaRom
4998,Defiant Ones_ The _1958_,AdvaCriaDramaaThi
5004,Party_ The _1968_,Cmd
5007,Topkapi _1964_,AdvaCmdaThi
5008,Witness for the Prosecution _1957_,DramaaMysteryaThi
5009,Ali _2001_,Drama
5010,Black Hawk Down _2001_,ActionaDramaaWar
5011,Charlotte Gray _2001_,DramaaRom
5012,Yentl _1983_,DramaaMusicalaRom
5013,Gosford Park _2001_,CmdaDramaaMystery
5014,I Am Sam _2001_,Drama
5015,Monster's Ball _2001_,DramaaRom
5016,Shipping News_ The _2001_,Drama
5021,Murder by Death _1976_,CmdaCriaMysteryaThi
5023,Waterdance_ The _1992_,Drama
5025,Orange County _2002_,Cmd
5026,Brotherhood of the Wolf _Pacte des loups_ Le_ _2001_,ActionaMysteryaThi
5027,Another 48 Hrs_ _1990_,ActionaCmdaCriaDramaaThi
5028,What Time Is It There? _Ni neibian jidian_ _2001_,Drama
5033,Russia House_ The _1990_,DramaaThi
5034,Truly_ Madly_ Deeply _1991_,DramaaRom
5039,Dragonslayer _1981_,ActionaAdvaFan
5040,Conan the Destroyer _1984_,ActionaAdvaFan
5041,Fire and Ice _1983_,AniaFan
5046,Impostor _2002_,ActionaDramaaSci-FiaThi
5047,Kung Pow_ Enter the Fist _2002_,ActionaCmd
5048,Snow Dogs _2002_,AdvaChiaCmd
5049,48 Hrs_ _1982_,ActionaCmdaCriaDrama
5051,Italian for Beginners _Italiensk for begyndere_ _2000_,CmdaDramaaRom
5053,Blankman _1994_,Cmd
5054,Brainstorm _1983_,Sci-FiaThi
5055,Dragon_ The Bruce Lee Story _1993_,ActionaDrama
5059,Little Dieter Needs to Fly _1997_,Documentary
5060,M*A*S*H _a_k_a_ MASH_ _1970_,CmdaDramaaWar
5062,Seconds _1966_,MysteryaSci-FiaThi
5063,One-Eyed Jacks _1961_,Western
5064,The Count of Monte Cristo _2002_,ActionaAdvaDramaaThi
5065,Mothman Prophecies_ The _2002_,DramaaFanaHorroraMysteryaThi
5066,Walk to Remember_ A _2002_,DramaaRom
5068,Beijing Bicycle _Shiqi sui de dan che_ _2001_,Drama
5069,Escaflowne_ The Movie _Escaflowne_ _2000_,ActionaAdvaAniaDramaaFan
5071,Maelström _2000_,DramaaRom
5072,Metropolis _2001_,AniaSci-Fi
5073,Son's Room_ The _Stanza del figlio_ La_ _2001_,Drama
5074,Storytelling _2001_,CmdaDrama
5075,Waydowntown _2000_,Cmd
5076,Advs of Huck Finn_ The _1993_,AdvaChiaCmdaDrama
5077,Cousins _1989_,CmdaRom
5080,Slackers _2002_,Cmd
5081,Birthday Girl _2001_,DramaaRom
5083,Rare Birds _2001_,CmdaDrama
5088,Going Places _Valseuses_ Les_ _1974_,CmdaCriaDrama
